53.6521723,10.1236212,"Hohe Reihe 25, Hamburg",Anna Hofmann,""
53.5808485,9.990347,"Harvestehuder Weg 114, Hamburg",Anna Kayser geb. Josephs,""
53.5541226,10.011723,"Hansaplatz 4, Hamburg",Anna Keldorf,""
53.5831973,9.9939999,"Heilwigstraße 46, Hamburg",Anna Lehmann,""
53.5686688,9.997188,"Böttgerstraße 5, Hamburg",Anna Lippmann geb. von der Porten,""
53.5825949,9.9862345,"Eppendorfer Baum 11, Hamburg",Anna Loewenberg,""
53.5617026,10.0377235,"Hasselbrookstraße 6, Hamburg",Anna Loewy,""
53.5783633,9.997334,"Harvestehuder Weg 55, Hamburg",Anna Maria Kugelmann geb. Wolff,""
53.5828185,9.9883156,"Oderfelder Straße 7, Hamburg","Anna Mathiason, geb. Spiro",""
53.5866538,9.9865297,"Loogestieg 10, Hamburg",Anna Mendel geb. Arnheim,""
53.5813189,9.9866871,"Jungfrauenthal 8, Hamburg",Anna Messias geb. Hesse,""
53.5652237,9.9829238,"Grindelallee 21, Hamburg",Anna Neumark geb. Levy,""
53.5746057,9.9820215,"Brahmsallee 24, Hamburg",Anna Pulvermacher geb. Mayer,""
53.5891545,9.9877056,"Gustav-Leo-Straße 4, Hamburg",Anna Rosenbaum,""
53.5560547,9.9769168,"Sievekingplatz 1, Hamburg",Anna Rosenberg,""
53.5732378,9.9820261,"Brahmsallee 8, Hamburg",Anna Rothenberg geb. Hiller,""
53.6328991,10.0447921,"Wellingsbütteler Landstraße 165, Hamburg",Anna Röhmann geb. Cossmann,""
53.5708622,9.981819,"Rutschbahn 18, Hamburg",Anna Saffra geb. Schönstädt,""
53.5891629,9.9877063,"Gustav-Leo-Straße 4, Hamburg",Anna Schönfeld geb. Falk,""
53.5930408,10.0004375,"Eppendorfer Stieg 11, Hamburg",Anna Seidner geb. Peschek,""
53.5698444,9.9842977,"Grindelhof 61, Hamburg",Anneliese Deutsch geb. Weil,""
53.534677,10.0457394,"Marckmannstraße 135, Hamburg",Anneliese Drost,""
53.663226,10.2367203,"Ernst-Ziese-Straße 2, Ahrensburg",Anneliese Oelte,""
53.5908371,9.990968,"Schrammsweg 29, Hamburg",Annemarie Deutschländer,""
53.5827135,10.0005274,"Blumenstraße 34, Hamburg",Annemarie Ladewig,""
53.631725,10.0199814,"Erdkampsweg 85, Hamburg",Annemarie Stövhase geb. Kahl,""
53.5826573,9.9808893,"Hegestraße 1, Hamburg",Anni Dettmann geb. Bielefeld,""
53.5534066,10.0717476,Beim Rauhen Hause 30,Anni Levy,""
53.5346235,10.0389647,"Billhorner Röhrendamm Ecke Lindleystraße, Hamburg",Anni Schwarz geb. Linden,""
53.5861796,9.9853054,"Beim Andreasbrunnen 2, Hamburg",Annie Höxter geb. Bos,""
53.534678,10.0457062,"Marckmannstraße 135, Hamburg",Antje Hinrichs,""
53.5657478,9.9813301,"Durchschnitt 8, Hamburg",Antoinette Aron geb. Behr,""
53.5528429,9.9854712,"Fuhlentwiete 10, Hamburg",Anton Emil Hermann Saefkow,""
53.5576429,10.0193272,"Lohmühlenstraße 74, Hamburg",Anton Wohinz,""
53.5618935,10.0325259,"Lübecker Straße 110, Hamburg",Arno Bleich,""
53.5856651,9.9852927,"Haynstraße 5, Hamburg",Arno Glassmann,""
53.5510269,10.041731,"Grevenweg 89, Hamburg",Arno Zacharias,""
53.5713152,9.980822,"Heinrich-Barth-Straße 17, Hamburg",Arnold Cohn,""
53.5662024,9.9954268,"Mittelweg 16, Hamburg",Arnold Cohn,""
53.5908376,9.9909541,"Schrammsweg 29, Hamburg",Arnold Deutschländer,""
53.5701402,9.9812048,"Rappstraße 6, Hamburg",Arnold Hagenow,""
53.6521839,10.1236575,"Hohe Reihe 25, Hamburg",Arnold Hofmann,""
53.5614205,10.0362985,"Angerstraße 44, Hamburg",Arnold Löwenthal,""
53.5806056,9.9811997,"Isestraße 36, Hamburg",Arnold Meyer,""
53.5616284,10.0520162,"Launitzweg 5, Hamburg",Arnold Ruben,""
53.5874931,10.0644073,"Tondernstraße 26, Hamburg",Arnold Toschka,""
53.5862677,9.9852419,"Beim Andreasbrunnen 3, Hamburg",Aron Anton Münden,""
53.5748231,10.0221043,"Winterhuder Weg 86, Hamburg",Aron Bezen,""
53.5622699,9.9567923,"Max-Brauer-Allee 247, Hamburg",Aron Finkelstein,""
53.581877,9.9822598,"Isestraße 53, Hamburg",Aron Hertz Israel,""
53.5695126,9.9822542,"Dillstraße 15, Hamburg",Aron Julius Rosemann,""
53.4575131,9.9851604,"Rieckhoffstraße 1, Harburg",Aron Marcus,""
53.5805672,10.0153251,"Hans-Henny-Jahnn-Weg 32, Hamburg",Arthur Cohn,""
53.5878352,9.9865604,"Woldsenweg 6, Hamburg",Arthur Hauptmann,""
53.5719117,9.9859199,"Hallerplatz 10, Hamburg",Arthur Nissensohn,""
53.5743058,9.9606004,"Osterstraße 20, Hamburg",Arthur Prager,""
53.5797712,9.979194,"Isestraße 27, Hamburg",Arthur Schuster,""
53.5691167,9.9836093,"Grindelhof 43, Hamburg",Artur Schickler,""
53.5808304,9.9807288,"Isestraße 37, Hamburg",Artur Toczek,""
53.5687307,9.9835758,"Grindelhof 30, Hamburg",Artur Toczek,""
53.5687239,9.9835723,"Grindelhof 30, Hamburg",Asriel Brager,""
53.5548121,10.0126514,"Hansaplatz 13, Hamburg",August Haucke,""
53.554,9.9854264,"ABC-Straße 38, Hamburg",August Hünfeld,""
53.5557004,9.942749,"Max-Brauer-Allee 89, Hamburg",August Lütgens,""
53.5326394,10.0393832,"Stresowstraße 62, Hamburg",August Postler,""
53.5565935,9.9495173,"Karl-Wolff-Straße 3, Hamburg",August Postler,""
53.553285,9.9828279,"Neustädter Straße 31, Hamburg",August Schlösser,""
53.5834489,10.0164511,"Geibelstraße 24, Hamburg",August Schmidt,""
53.5712306,9.9801719,"Rutschbahn 11, Hamburg",Augusta Szpigiel,""
53.5772825,9.9590602,"Am Weiher 14, Hamburg",Auguste Freudenberg,""
53.6371308,10.030228,"Kurzer Kamp 6, Hamburg",Auguste Friedburg,""
53.5818738,9.9822543,"Isestraße 53, Hamburg",Auguste Lichtenhayn geb. Israel,""
53.5784467,10.0039214,"Bellevue 34, Hamburg",Auguste Peine geb. Graf,""
53.5818714,9.9822516,"Isestraße 53, Hamburg",Auguste Pollak geb. Schreiber,""
53.5523204,10.0281714,"Anckelmannstraße , Hamburg",Auguste Schröder,""
53.5730595,10.0344904,"Richardstraße 1, Hamburg",Auguste Schumacher geb. Braunschweiger,""
53.5649723,9.9911056,"Feldbrunnenstraße 18, Hamburg",Auguste Wagner,""
53.5684218,9.9802364,"Grindelallee 126, Hamburg",Aurelia Lasdun,""
53.5801047,9.9680814,"Eppendorfer Weg 172, Hamburg",Aurelie Lefebre geb. Lewinsky,""
53.5877488,9.9871788,"Woldsenweg 9, Hamburg",Aurelie Levinson geb. Ross,""
53.5527487,10.0472399,"Hammer Weg 33, Hamburg",Babette Löw,""
53.6371315,10.0302241,"Kurzer Kamp 6, Hamburg",Balbine Meyer geb. Strelitz,""
53.5481148,10.0229237,"Hammerbrookstraße 47, Hamburg",Balthasar Brand,""
53.567912,9.9795448,"Martin-Luther-King-Platz 3, Hamburg",Bela Anschlawski,""
53.5721947,9.9735418,"Kielortallee 22, Hamburg",Bela Brager,""
53.5696879,9.9786469,"Sedanstraße 21, Hamburg",Bela Feilmann,""
53.5647237,9.9866908,"Schlüterstraße 5, Hamburg",Bela Mansfeldt,""
53.5671923,9.9659244,"Agathenstraße 3, Hamburg",Bela Meier,""
53.4903093,10.2100354,Ernst-Mantius-Straße 5,Bela Meier,""
53.5503319,9.9808117,"Großneumarkt 56, Hamburg",Bela Neumann,""
53.5714634,9.9809441,"Heinrich-Barth-Straße 19, Hamburg",Bela Reha Wagener,""
53.5657516,9.9813307,"Durchschnitt 8, Hamburg",Bella Aron,""
53.5812035,9.9812854,"Isestraße 43, Hamburg",Bella Freimuth geb. Schur,""
53.5688388,9.9799453,"Grindelallee 134, Hamburg",Bella Hirsch geb. Mendel,""
53.569768,9.9829957,"Rappstraße 15, Hamburg",Bella Hirsch geb. Mendel,""
53.5639236,9.9906781,"Moorweidenstraße 15, Hamburg",Bella Hutner,""
53.5942752,9.9649287,"Brunsberg 9, Hamburg",Bella Josias geb. Lippmann,""
53.5709049,9.9851431,"Grindelhof 68, Hamburg",Bella Philip geb. Aron,""
53.5725664,9.9612717,"Tegetthoffstraße 9, Hamburg",Bella Spanier,""
53.549179,10.0142642,"Rosenallee 11, Hamburg",Bella Spanier,""
53.5596967,10.0361584,"Hinrichsenstraße 29, Hamburg",Bella Speyer geb. Heckscher,""
53.5684512,9.9813388,"Bornstraße 22, Hamburg",Bella Wolff geb. Salomon,""
53.5598427,9.9633726,"Lerchenstraße 115, Hamburg",Benjamin Benno Engländer,""
53.4579668,9.9859165,"Rieckhoffstraße 5, Harburg",Benjamin Findling,""
53.5671997,9.9659236,"Agathenstraße 3, Hamburg",Benjamin Goldberger,""
53.5701359,9.9853905,"Hartungstraße 9, Hamburg",Benjamin Helfer,""
53.5741077,9.969889,"Hohe Weide 25, Hamburg",Benjamin Landau,""
